,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_w200,Exp_wAll
218,1.0265379711161458,1.023629273670453,1.0243627758774128,1.0248314730940145,1.0245047357458252,1.0248506217334101,1.08717414959744,1.191322484466349
219,1.085304394394108,1.0841144435564674,1.0850071338275,1.0875424828718128,1.0883632703042165,1.0889172288117153,0.823310223456568,0.7936580561611022
220,1.5368827308996205,1.5269976796529978,1.5286318165320487,1.5285388991981077,1.5300461673733918,1.5311329558563778,1.1286297598183428,1.069830499364771
221,1.1593272965474095,1.1587500677764624,1.1607470570811012,1.1622367725374056,1.1623509092667128,1.1630823661372194,0.9621534577325944,1.0248823869987145
222,1.3948636323157886,1.3974297685825032,1.3961778832025407,1.3965210236410495,1.397514186528559,1.3975410479582988,0.9873131906481504,1.0138194063540868
223,1.1792640390740403,1.1828594546352997,1.1847866820412178,1.1848712933105754,1.1862134603232701,1.1867212703247667,0.8946416822001139,0.969308589537038
224,0.9830934911144502,0.9753941163736218,0.9737921097748243,0.9739738983558393,0.9731161628234193,0.9745654400168884,0.9007620647924168,0.9268138584705616
225,1.0054044038928474,1.0021667685359583,1.00488476587171,1.0042772907400503,1.0032474198057095,1.0037378852974699,1.092348184514595,1.120048290420789
226,1.4674582050533618,1.461903345230995,1.4625228785437707,1.463211611786881,1.4636537471041404,1.4640378870542132,0.5941743446487503,0.5413772761354482
227,1.3107730186381787,1.3084513545757825,1.306879737429411,1.306746651765921,1.3079826030755655,1.3085047152833378,1.1354118886153026,1.1738511049178642
228,1.132945346347357,1.134166543095478,1.1377399518413105,1.1406850757632896,1.1410330732823077,1.1424745120933144,0.6386365538862379,0.5731090772210967
229,1.0037064997878156,0.9963944055219197,0.9940964573196661,0.995879644216753,0.9961871492279466,0.9975340764182885,1.0545063544030129,0.9055557119617192
230,1.2452806520625994,1.2472727019205676,1.245756467771486,1.2470185819442607,1.2466269073726648,1.2467487108717445,1.1750030295121416,1.258228096118973
231,1.2154889424261717,1.2129620673603043,1.2134018899211105,1.2142244481742241,1.2139270504678117,1.2141100868913186,0.9181810044162136,0.9547314860607428
232,1.1009048199452942,1.1052646417745458,1.1074768720338677,1.1067751676064772,1.1076008285722367,1.1072759512682047,0.8594234178015101,0.9119063350387282
233,1.3413312046038275,1.3272826892785448,1.3308975037741047,1.33138539796704,1.3287047382157076,1.3291226991624987,1.108716342832762,1.169447981893881
234,1.1431030942988107,1.1433981753070834,1.1431306779045678,1.1430775589517708,1.144154396242935,1.1440425054883732,1.067410727907361,1.1654772087319594
235,1.0803124192311462,1.0674821908531396,1.068957169155718,1.0666938289140908,1.0664517892352305,1.066173623204082,0.943846680572547,0.942068935658403
236,1.0745778397966903,1.0750909296733304,1.076389155844331,1.0779988177242534,1.077017653917951,1.0770926509144714,0.7890898678685851,0.7951074271003351
237,1.061328654945744,1.065557161223473,1.0664524549894792,1.0673746217857916,1.0697340310756076,1.069342566952309,1.1061052993725693,1.1124771352245926
238,1.2239968078510932,1.2177434543393642,1.2184747814008339,1.2174652759290965,1.2178109535632518,1.2178741381728513,1.063701346321404,1.0290046849025711
239,1.0140034211482465,1.0160639259994282,1.0184730726175995,1.0220829897640864,1.02795956187288,1.0304825694965483,1.0443167275111762,0.8796473766247271
240,1.2692953378841934,1.262024273966942,1.2638342034485952,1.264619073875281,1.2674491375277641,1.268612973362189,0.5098677760670168,0.3621186977175622
241,0.9551120983700265,0.9548489455240393,0.9557497066194641,0.9561306905437992,0.9565959531983903,0.9571822097274815,1.0529475604891296,1.1955642260547346
242,1.0273796601155363,1.0241586507271614,1.0227193785264777,1.022546584660077,1.0219717398734194,1.0227156821378334,1.0034418825409264,1.1250641282782523
243,0.8855865207092283,0.8826969874404758,0.8810088433398776,0.8819910535368238,0.8827324703048829,0.8835749655539513,0.8944128972633416,0.9161448528544738
244,1.028620723085202,1.028615593953435,1.0263983836402355,1.027518550411831,1.0281415680724684,1.0286117899277731,1.0130973741559854,1.0989373503740736
245,1.2295020756278607,1.227262607902342,1.2239070932342762,1.2241401309845188,1.2242844759024618,1.224126412552018,0.9122024863873468,0.923177222972146
246,1.2703232159142073,1.268998787768343,1.2691280058598795,1.272697464189966,1.2760096755392847,1.2783055862971795,0.7054079913669998,0.5752222321454243
247,1.1249111036479946,1.1118073234587236,1.1155905531091228,1.1160019745018068,1.1155890783322246,1.115603912631039,1.03735730662426,1.1911820331503875
248,0.98326647878316,0.9861901487984257,0.984434630412304,0.9876406817156821,0.9920424143751989,0.9939020188091456,0.944882823152576,0.9925109564343332
249,1.0964474359466405,1.0843386892559148,1.0872960188769911,1.0870282106027713,1.091458872096772,1.0937326588538756,0.8921891135615155,0.592081997565858
250,1.3261052576331103,1.3196499190080582,1.320198406405924,1.321758832237261,1.3237344919737049,1.3235774026676987,1.0910451852044465,1.1932582600846509
251,1.0211606600066903,1.0261842276658928,1.031957311510835,1.0431872260989457,1.0569529738653285,1.0560283756178441,0.8623412222579222,0.5973357532241004
252,1.284623876473448,1.2770939342657992,1.2781091030216645,1.278015886064389,1.2796050563015544,1.280018992142709,0.7069353007351868,0.6629784945430572
253,1.2857692301360157,1.282148744633623,1.2853005363810988,1.2869451020006724,1.2869286748216573,1.2871869799202604,0.8838789185010077,0.9430130617195894
254,1.2293566965596585,1.2206158284933861,1.2222180194491512,1.2231805066829644,1.2266959154336399,1.2277900496488807,1.091032487508214,1.190755530292018
255,1.3224603093469607,1.3052417301698882,1.3081658930645037,1.3100752059779943,1.3087505182688715,1.3075100143590896,1.0996401965410036,0.9481771682164576
256,1.061429369500137,1.0542881831738293,1.0560851741348236,1.05411126292053,1.0546560922506771,1.0545319941149565,1.0770972938918617,1.14552741136515
257,1.1923326044303362,1.1987753162804595,1.201019334440917,1.1995634977451335,1.2021887273349152,1.2032883599874296,1.111096915755622,1.198192376948281
258,1.1380557092247012,1.1346055881399888,1.1355523750104173,1.1365898351582693,1.1379278425337012,1.1382839981742876,1.089950333735637,1.1516309770046425
259,1.4532720703360988,1.4503846834923595,1.4500144044184708,1.4501222081863168,1.4510110916386043,1.4511958270968932,0.9826380729524984,0.9792680039058472
260,1.1671252381638337,1.1514420206359317,1.1499420176375788,1.148280492541544,1.1494739138456356,1.1501909578195104,1.0740147264909998,1.198424718583673
261,1.2889886928353163,1.288293410951992,1.2868533262084536,1.2869401836850296,1.2863902178667888,1.2863520699055404,0.9570871218344768,1.0883290056372878
262,1.0494492605937444,1.049080608367435,1.0524215853692498,1.055940165831524,1.060056013914469,1.0598837785947015,1.136245366843946,1.21021163654375
