,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_wAll,Linear_wAll
122,1.2395131321453037,1.239890209170725,1.2393484339620982,1.239119908659151,1.2394245782117383,1.2391326639566083,1.1877738486830691,1.2900414554908104
123,1.0255105719465254,1.0237567266063743,1.0237869156347639,1.0226031427907436,1.0225931662380339,1.022041970250344,1.193171254607056,1.3878134824550172
124,1.1205235086777132,1.107542710167601,1.0965563647583256,1.094469467388751,1.0917414580083955,1.0913605440291834,1.2766894704957357,2.1248936785320804
125,1.1793166406166173,1.1795432683146652,1.1791788038877509,1.1781339317259876,1.1789353598210928,1.1790885129082067,1.0151919328201402,1.0895597140994688
126,1.4973755439767102,1.495997979864961,1.4957730409042118,1.4958656143610427,1.4958853165120374,1.495939180663457,0.6413867601343286,0.5151553836390561
127,1.2585409552001718,1.2595670791591038,1.2596088702792505,1.2593114722774181,1.2589844471924154,1.2588674064949001,0.9305379484633094,0.8452831051739177
128,1.2251954307056678,1.2232664348283013,1.2222725946156472,1.2208142847677017,1.2198282130713394,1.2203716366379582,1.2988854978427633,1.4643334490133553
129,1.2743090398922552,1.2686000636505324,1.2702575516727117,1.2699216994194151,1.2700099117857198,1.269578674905009,0.9382958278288912,0.7205859526291657
130,1.040545428195517,1.0397235479211069,1.0398970346322678,1.0400291596885491,1.0400629282522997,1.040163100310093,1.023699771103466,1.066725582066953
131,1.1295883552825179,1.1280777050413626,1.127744128446127,1.1274135211657978,1.1282283327794715,1.1289289012473158,1.0268187437114802,1.0014718825267317
132,1.5378726715967932,1.538111141274029,1.5380741351890888,1.5380756625286605,1.5381144291315196,1.5380962828160085,0.8762957087005383,0.8198881174010624
133,1.1387595080441137,1.1388904391098527,1.1390972309858902,1.138600802316641,1.1388247918704333,1.139190251135084,1.004104180898029,1.0636813676366443
134,1.090630901799728,1.0893960853558047,1.0889610412199133,1.0882090244803337,1.0879299441217,1.0885297049096445,1.3778175043945455,1.6773392936384983
135,1.3020499518094657,1.3016849963632353,1.3018393166852724,1.3018193215232536,1.3018936433001187,1.3019106975149186,0.6510156453872211,0.7035348848693213
136,1.3884220533223728,1.3891924502488817,1.3890814253682169,1.3891380306356733,1.3890933436720154,1.3890094735832765,0.7674576734978444,0.6075406606896966
137,1.1254500141730828,1.1189427310799929,1.1192935105173054,1.1173561957315863,1.1184507605358214,1.1196370101719688,1.6579656194767785,1.249214902456225
138,1.1912252314370138,1.1895918294193937,1.1895911558256282,1.1894380947272878,1.189196346273678,1.18908353791575,1.024841702734846,0.9791683891724672
139,1.1803648409773337,1.1814797222464506,1.1810087358463277,1.181132528146578,1.1808067467012395,1.1808291606649945,1.0177158539016071,1.0333120195093248
140,1.1671092670136134,1.16998623856158,1.1703968146506398,1.1708037113435052,1.171452433369274,1.171058280424407,1.1320884146770331,0.9616137120687864
141,1.0825693975779802,1.0835582967838906,1.0830170258170055,1.0831851152116614,1.083136376237561,1.0829331809976304,1.0054195607443746,0.993247966584534
142,1.5153956429913942,1.5143734854728224,1.5146445647574898,1.516247085188916,1.516663762181555,1.51667545360483,1.4002193878150653,1.3168690025049532
143,1.2629169228179278,1.262289089911002,1.2617949241623627,1.2624666273288672,1.2626062926310253,1.2626293260030983,1.1396105027737895,1.2884181592357722
144,1.2570059856427525,1.2530826642930433,1.2535458552152787,1.2534901653456725,1.2522110782949283,1.2522854747759122,1.3313374180153366,1.3589823950382474
145,1.3120903505708865,1.3119338560571545,1.3120379538105795,1.3121677935112903,1.312106772626063,1.3121310002448319,0.7500152818921318,0.5785043067716784
146,1.2447401522507882,1.2411663438968175,1.241849429324173,1.2419786766778895,1.2417675531514205,1.2420765152545634,1.1054991168536896,1.1366495467645177
147,1.2049599195747867,1.207590445860532,1.207783267347436,1.2091149019770497,1.2090330484861789,1.2091424322994657,1.272809935870428,1.0180904591672906
148,1.360137645749631,1.3606903082857824,1.3606629427364743,1.3600468544472655,1.360056170314083,1.3600390157386293,0.4837582775259206,0.3379806037963787
149,1.6126438538456869,1.6125378501022236,1.612070160876226,1.6120853810946418,1.6120592995601803,1.6120815112403226,0.6356037978870337,0.6455606689418638
150,0.9840698388249038,0.9828032621329409,0.9834040057069973,0.984370271860773,0.9837744165899276,0.9835546219241577,1.298699490373541,1.270353056415436
151,1.1421451073280695,1.1410278657235164,1.1406733813309018,1.139675474537967,1.14155467645145,1.1423918952438703,1.6217590224450726,1.33574376215544
152,1.1906601513967372,1.1920496886684535,1.1919178475070786,1.1920078372588867,1.1915177074403454,1.1914756973077663,1.3698108839619596,1.4383187013847634
153,1.2148427877908738,1.2087246060762367,1.20862757845604,1.2083062364637138,1.2084321616315616,1.2090504651945457,1.21703026884975,1.079794870709574
154,0.9409289481511562,0.935405668459072,0.9371575827190434,0.93895170172881,0.938842614080931,0.939227645321255,1.264765160797687,1.6145115781563129
155,1.0655420372548314,1.064835381629738,1.0641728350233293,1.0636558744681883,1.0634026051049743,1.0634361552018101,1.033385465006581,1.1590504349682578
156,1.0390092680581848,1.0382461654639643,1.0392511037347216,1.0378297470259563,1.0376457143652722,1.0373723460339916,1.233654691869819,1.2517075323069835
157,1.1524568342710817,1.1508138234811676,1.1498308859162512,1.1497018396422736,1.1498702466999593,1.1494260628609407,1.236134647059091,1.2041780799730664
158,1.1779971626628827,1.1764251917824842,1.1767014616506914,1.176916500346462,1.1769664096013197,1.1769753011322415,1.260889752804723,1.2032613707779038
159,1.0415601920819249,1.0415928629840723,1.042087911565134,1.0422540808409388,1.042164791481128,1.0425352092861178,1.131396871795903,1.0168262020035894
160,0.9320383934845697,0.9318885597323722,0.9313858361108494,0.9319477684355503,0.9321529308265648,0.9322195163885179,1.3127370892527972,1.2663469210467249
161,1.2670854861235699,1.2675380820092228,1.2667587447443118,1.2656859615871388,1.2653956605442978,1.265547341886723,1.31685296106888,1.3140463695719182
162,1.0635542900323276,1.0618921947671092,1.061803229193045,1.0629628621221086,1.0630259562282092,1.0633679660166973,1.079825314051786,1.0961117684205994
